LEVEL,R_BITS,T1,decoder,nflips,av_errors_left,max_errors_left,n_tests
5,34901,264,PickyFix,60,0.006200,4.000000,10000
5,34901,264,PickyFix,65,0.003500,5.000000,10000
5,34901,264,PickyFix,70,0.004100,14.000000,10000
5,34901,264,PickyFix,75,0.001300,3.000000,10000
5,34901,264,PickyFix,80,0.000900,4.000000,10000
5,34901,264,PickyFix,85,0.001100,7.000000,10000
5,34901,264,PickyFix,90,0.000500,2.000000,10000
5,34901,264,PickyFix,95,0.000300,2.000000,10000
5,34901,264,PickyFix,100,0.001100,4.000000,10000
5,34901,264,PickyFix,105,0.000700,2.000000,10000
5,34901,264,PickyFix,110,0.001400,3.000000,10000
5,34901,264,PickyFix,115,0.000500,2.000000,10000
5,34901,264,PickyFix,120,0.000900,6.000000,10000
5,34901,264,PickyFix,125,0.001200,4.000000,10000
5,34901,264,PickyFix,130,0.001800,6.000000,10000
5,34901,264,PickyFix,135,0.005000,26.000000,10000
5,34901,264,PickyFix,140,0.008200,13.000000,10000
5,34901,264,PickyFix,145,0.006900,14.000000,10000
5,34901,264,PickyFix,150,0.009700,35.000000,10000
5,34901,264,PickyFix,155,0.009400,18.000000,10000
5,34901,264,PickyFix,160,0.024000,57.000000,10000
5,34901,264,PickyFix,165,0.032800,62.000000,10000
5,34901,264,PickyFix,170,0.041600,53.000000,10000
5,34901,264,PickyFix,175,0.054500,73.000000,10000
5,34901,264,PickyFix,180,0.093300,70.000000,10000
5,34901,264,PickyFix,185,0.142400,81.000000,10000
5,34901,264,PickyFix,190,0.206800,79.000000,10000
5,34901,264,PickyFix,195,0.299500,112.000000,10000
5,34901,264,PickyFix,200,0.366700,89.000000,10000
5,35001,264,BGF,NA,105.785500,145.000000,10000
5,35001,264,PickyFix,5,49.490700,131.000000,10000
5,35001,264,PickyFix,10,29.425000,114.000000,10000
5,35001,264,PickyFix,15,13.009800,98.000000,10000
5,35001,264,PickyFix,20,4.844400,68.000000,10000
5,35001,264,PickyFix,25,1.728600,67.000000,10000
5,35001,264,PickyFix,30,0.503900,52.000000,10000
5,35001,264,PickyFix,35,0.175100,23.000000,10000
5,35001,264,PickyFix,40,0.056000,19.000000,10000
5,35001,264,PickyFix,45,0.019300,7.000000,10000
5,35001,264,PickyFix,50,0.009100,4.000000,10000
5,35001,264,PickyFix,55,0.002600,3.000000,10000
5,35001,264,PickyFix,60,0.002600,9.000000,10000
5,35001,264,PickyFix,65,0.000500,1.000000,10000
5,35001,264,PickyFix,70,0.000600,2.000000,10000
5,35001,264,PickyFix,75,0.000500,2.000000,10000
5,35001,264,PickyFix,80,0.000100,1.000000,10000
5,35001,264,PickyFix,85,0.000600,2.000000,10000
5,35001,264,PickyFix,90,0.000200,1.000000,10000
5,35001,264,PickyFix,95,0.000500,5.000000,10000
5,35001,264,PickyFix,100,0.000000,0.000000,10000
5,35001,264,PickyFix,105,0.000200,2.000000,10000
5,35001,264,PickyFix,110,0.000100,1.000000,10000
5,35001,264,PickyFix,115,0.000100,1.000000,10000
5,35001,264,PickyFix,120,0.000100,1.000000,10000
5,35001,264,PickyFix,125,0.000100,1.000000,10000
5,35001,264,PickyFix,130,0.000200,1.000000,10000
5,35001,264,PickyFix,135,0.000500,2.000000,10000
5,35001,264,PickyFix,140,0.003900,35.000000,10000
5,35001,264,PickyFix,145,0.001400,4.000000,10000
5,35001,264,PickyFix,150,0.002300,3.000000,10000
5,35001,264,PickyFix,155,0.003100,8.000000,10000
5,35001,264,PickyFix,160,0.007200,14.000000,10000
5,35001,264,PickyFix,165,0.007800,16.000000,10000
5,35001,264,PickyFix,170,0.008700,12.000000,10000
5,35001,264,PickyFix,175,0.022500,38.000000,10000
5,35001,264,PickyFix,180,0.028900,51.000000,10000
5,35001,264,PickyFix,185,0.048600,50.000000,10000
5,35001,264,PickyFix,190,0.052100,58.000000,10000
5,35001,264,PickyFix,195,0.105800,63.000000,10000
5,35001,264,PickyFix,200,0.126600,37.000000,10000
5,35101,264,BGF,NA,106.082200,154.000000,10000
5,35101,264,PickyFix,5,41.451600,118.000000,10000
5,35101,264,PickyFix,10,22.026700,88.000000,10000
5,35101,264,PickyFix,15,8.842900,85.000000,10000
5,35101,264,PickyFix,20,3.049500,59.000000,10000
5,35101,264,PickyFix,25,0.897000,47.000000,10000
5,35101,264,PickyFix,30,0.252800,47.000000,10000
5,35101,264,PickyFix,35,0.077100,26.000000,10000
5,35101,264,PickyFix,40,0.027500,10.000000,10000
5,35101,264,PickyFix,45,0.011400,14.000000,10000
5,35101,264,PickyFix,50,0.003300,4.000000,10000
5,35101,264,PickyFix,55,0.001200,5.000000,10000
5,35101,264,PickyFix,60,0.000400,2.000000,10000
5,35101,264,PickyFix,65,0.000100,1.000000,10000
5,35101,264,PickyFix,70,0.000100,1.000000,10000
5,35101,264,PickyFix,75,0.000000,0.000000,10000
5,35101,264,PickyFix,80,0.000000,0.000000,10000
5,35101,264,PickyFix,85,0.000100,1.000000,10000
5,35101,264,PickyFix,90,0.000000,0.000000,10000
5,35101,264,PickyFix,95,0.000000,0.000000,10000
5,35101,264,PickyFix,100,0.000000,0.000000,10000
5,35101,264,PickyFix,105,0.000100,1.000000,10000
5,35101,264,PickyFix,110,0.000000,0.000000,10000
5,35101,264,PickyFix,115,0.000000,0.000000,10000
5,35101,264,PickyFix,120,0.000000,0.000000,10000
5,35101,264,PickyFix,125,0.000200,1.000000,10000
5,35101,264,PickyFix,130,0.000000,0.000000,10000
5,35101,264,PickyFix,135,0.000000,0.000000,10000
5,35101,264,PickyFix,140,0.000200,1.000000,10000
5,35101,264,PickyFix,145,0.000100,1.000000,10000
5,35101,264,PickyFix,150,0.000400,4.000000,10000
5,35101,264,PickyFix,155,0.000200,1.000000,10000
5,35101,264,PickyFix,160,0.000900,2.000000,10000
5,35101,264,PickyFix,165,0.004900,21.000000,10000
5,35101,264,PickyFix,170,0.003400,5.000000,10000
5,35101,264,PickyFix,175,0.012100,43.000000,10000
5,35101,264,PickyFix,180,0.010800,20.000000,10000
5,35101,264,PickyFix,185,0.007000,9.000000,10000
5,35101,264,PickyFix,190,0.019900,43.000000,10000
5,35101,264,PickyFix,195,0.031200,36.000000,10000
5,35101,264,PickyFix,200,0.049900,78.000000,10000
5,33401,264,BGF,NA,222.085600,378.000000,10000
5,33401,264,PickyFix,5,441.512600,615.000000,10000
5,33401,264,PickyFix,10,419.872700,607.000000,10000
5,33401,264,PickyFix,15,391.609700,602.000000,10000
5,33401,264,PickyFix,20,379.241500,581.000000,10000
5,33401,264,PickyFix,25,351.147600,569.000000,10000
5,33401,264,PickyFix,30,340.613400,547.000000,10000
5,33401,264,PickyFix,35,317.900100,551.000000,10000
5,33401,264,PickyFix,40,311.466100,532.000000,10000
5,33401,264,PickyFix,45,295.988700,530.000000,10000
5,33401,264,PickyFix,50,286.928200,538.000000,10000
5,33401,264,PickyFix,55,281.153400,536.000000,10000
5,33401,264,PickyFix,60,272.249800,506.000000,10000
5,33401,264,PickyFix,65,265.396200,500.000000,10000
5,33401,264,PickyFix,70,262.266100,516.000000,10000
5,33401,264,PickyFix,75,258.329200,519.000000,10000
5,33401,264,PickyFix,80,256.915400,527.000000,10000
5,33401,264,PickyFix,85,256.478700,533.000000,10000
5,33401,264,PickyFix,90,254.653800,516.000000,10000
5,33401,264,PickyFix,95,254.889400,503.000000,10000
5,33401,264,PickyFix,100,257.880300,548.000000,10000
5,33401,264,PickyFix,105,259.027700,530.000000,10000
5,33401,264,PickyFix,110,263.273500,510.000000,10000
5,33401,264,PickyFix,115,266.990000,522.000000,10000
5,33401,264,PickyFix,120,270.196900,532.000000,10000
5,33401,264,PickyFix,125,275.938800,576.000000,10000
5,33401,264,PickyFix,130,282.353800,588.000000,10000
5,33401,264,PickyFix,135,288.637700,545.000000,10000
5,33401,264,PickyFix,140,296.267400,554.000000,10000
5,33401,264,PickyFix,145,303.234900,558.000000,10000
5,33401,264,PickyFix,150,311.631100,608.000000,10000
5,33401,264,PickyFix,155,319.335200,574.000000,10000
5,33401,264,PickyFix,160,328.112700,575.000000,10000
5,33401,264,PickyFix,165,334.800300,587.000000,10000
5,33401,264,PickyFix,170,343.949600,604.000000,10000
5,33401,264,PickyFix,175,350.995400,616.000000,10000
5,33401,264,PickyFix,180,360.453100,598.000000,10000
5,33401,264,PickyFix,185,368.846400,614.000000,10000
5,33401,264,PickyFix,190,376.412400,605.000000,10000
5,33401,264,PickyFix,195,385.252000,637.000000,10000
5,33401,264,PickyFix,200,394.036700,620.000000,10000
5,35201,264,BGF,NA,106.703100,144.000000,10000
5,35201,264,PickyFix,5,34.328700,110.000000,10000
5,35201,264,PickyFix,10,16.414300,85.000000,10000
5,35201,264,PickyFix,15,5.950700,71.000000,10000
5,35201,264,PickyFix,20,1.994600,53.000000,10000
5,35201,264,PickyFix,25,0.512800,22.000000,10000
5,35201,264,PickyFix,30,0.137600,13.000000,10000
5,35201,264,PickyFix,35,0.036600,11.000000,10000
5,35201,264,PickyFix,40,0.010300,4.000000,10000
5,35201,264,PickyFix,45,0.002600,3.000000,10000
5,35201,264,PickyFix,50,0.000800,2.000000,10000
5,35201,264,PickyFix,55,0.000700,1.000000,10000
5,35201,264,PickyFix,60,0.000400,1.000000,10000
5,35201,264,PickyFix,65,0.000100,1.000000,10000
5,35201,264,PickyFix,70,0.000100,1.000000,10000
5,35201,264,PickyFix,75,0.000000,0.000000,10000
5,35201,264,PickyFix,80,0.000100,1.000000,10000
5,35201,264,PickyFix,85,0.000000,0.000000,10000
5,35201,264,PickyFix,90,0.000000,0.000000,10000
5,35201,264,PickyFix,95,0.000000,0.000000,10000
5,35201,264,PickyFix,100,0.000000,0.000000,10000
5,35201,264,PickyFix,105,0.000000,0.000000,10000
5,35201,264,PickyFix,110,0.000000,0.000000,10000
5,35201,264,PickyFix,115,0.000600,6.000000,10000
5,35201,264,PickyFix,120,0.000000,0.000000,10000
5,35201,264,PickyFix,125,0.000100,1.000000,10000
5,35201,264,PickyFix,130,0.000100,1.000000,10000
5,35201,264,PickyFix,135,0.000000,0.000000,10000
5,35201,264,PickyFix,140,0.000000,0.000000,10000
5,35201,264,PickyFix,145,0.000000,0.000000,10000
5,35201,264,PickyFix,150,0.000300,2.000000,10000
5,35201,264,PickyFix,155,0.000000,0.000000,10000
5,35201,264,PickyFix,160,0.002200,21.000000,10000
5,35201,264,PickyFix,165,0.000100,1.000000,10000
5,35201,264,PickyFix,170,0.000800,3.000000,10000
5,35201,264,PickyFix,175,0.001700,5.000000,10000
5,35201,264,PickyFix,180,0.003200,18.000000,10000
5,35201,264,PickyFix,185,0.003400,7.000000,10000
5,35201,264,PickyFix,190,0.004500,7.000000,10000
5,35201,264,PickyFix,195,0.011700,30.000000,10000
5,35201,264,PickyFix,200,0.016100,20.000000,10000
5,35301,264,BGF,NA,107.647600,144.000000,10000
5,35301,264,PickyFix,5,28.283200,103.000000,10000
5,35301,264,PickyFix,10,12.577500,74.000000,10000
5,35301,264,PickyFix,15,4.294900,58.000000,10000
5,35301,264,PickyFix,20,1.310600,39.000000,10000
5,35301,264,PickyFix,25,0.298700,23.000000,10000
5,35301,264,PickyFix,30,0.069900,16.000000,10000
5,35301,264,PickyFix,35,0.014800,2.000000,10000
5,35301,264,PickyFix,40,0.005200,5.000000,10000
5,35301,264,PickyFix,45,0.001800,2.000000,10000
5,35301,264,PickyFix,50,0.000900,2.000000,10000
5,35301,264,PickyFix,55,0.000300,2.000000,10000
5,35301,264,PickyFix,60,0.000000,0.000000,10000
5,35301,264,PickyFix,65,0.000000,0.000000,10000
5,35301,264,PickyFix,70,0.000000,0.000000,10000
5,35301,264,PickyFix,75,0.000000,0.000000,10000
5,35301,264,PickyFix,80,0.000000,0.000000,10000
5,35301,264,PickyFix,85,0.000000,0.000000,10000
5,35301,264,PickyFix,90,0.000000,0.000000,10000
5,35301,264,PickyFix,95,0.000000,0.000000,10000
5,35301,264,PickyFix,100,0.000000,0.000000,10000
5,35301,264,PickyFix,105,0.000000,0.000000,10000
5,35301,264,PickyFix,110,0.000000,0.000000,10000
5,35301,264,PickyFix,115,0.000000,0.000000,10000
5,35301,264,PickyFix,120,0.000000,0.000000,10000
5,35301,264,PickyFix,125,0.000000,0.000000,10000
5,35301,264,PickyFix,130,0.000000,0.000000,10000
5,35301,264,PickyFix,135,0.000000,0.000000,10000
5,35301,264,PickyFix,140,0.000000,0.000000,10000
5,35301,264,PickyFix,145,0.000000,0.000000,10000
5,35301,264,PickyFix,150,0.000000,0.000000,10000
5,35301,264,PickyFix,155,0.000000,0.000000,10000
5,35301,264,PickyFix,160,0.000000,0.000000,10000
5,35301,264,PickyFix,165,0.000000,0.000000,10000
5,35301,264,PickyFix,170,0.000000,0.000000,10000
5,35301,264,PickyFix,175,0.000500,2.000000,10000
5,35301,264,PickyFix,180,0.000400,2.000000,10000
5,35301,264,PickyFix,185,0.001000,2.000000,10000
5,35301,264,PickyFix,190,0.002000,3.000000,10000
5,35301,264,PickyFix,195,0.002100,4.000000,10000
5,35301,264,PickyFix,200,0.009200,21.000000,10000
5,35401,264,BGF,NA,109.009000,147.000000,10000
5,35401,264,PickyFix,5,23.441000,80.000000,10000
5,35401,264,PickyFix,10,9.704400,63.000000,10000
5,35401,264,PickyFix,15,3.179400,52.000000,10000
5,35401,264,PickyFix,20,0.832000,22.000000,10000
5,35401,264,PickyFix,25,0.186300,12.000000,10000
5,35401,264,PickyFix,30,0.038900,7.000000,10000
5,35401,264,PickyFix,35,0.010800,3.000000,10000
5,35401,264,PickyFix,40,0.001500,3.000000,10000
5,35401,264,PickyFix,45,0.000200,1.000000,10000
5,35401,264,PickyFix,50,0.000100,1.000000,10000
5,35401,264,PickyFix,55,0.000000,0.000000,10000
5,35401,264,PickyFix,60,0.000000,0.000000,10000
5,35401,264,PickyFix,65,0.000100,1.000000,10000
5,35401,264,PickyFix,70,0.000000,0.000000,10000
5,35401,264,PickyFix,75,0.000000,0.000000,10000
5,35401,264,PickyFix,80,0.000000,0.000000,10000
5,35401,264,PickyFix,85,0.000000,0.000000,10000
5,35401,264,PickyFix,90,0.000000,0.000000,10000
5,35401,264,PickyFix,95,0.000000,0.000000,10000
5,35401,264,PickyFix,100,0.000000,0.000000,10000
5,35401,264,PickyFix,105,0.000000,0.000000,10000
5,35401,264,PickyFix,110,0.000000,0.000000,10000
5,35401,264,PickyFix,115,0.000000,0.000000,10000
5,35401,264,PickyFix,120,0.000000,0.000000,10000
5,35401,264,PickyFix,125,0.000000,0.000000,10000
5,35401,264,PickyFix,130,0.000000,0.000000,10000
5,35401,264,PickyFix,135,0.000000,0.000000,10000
5,35401,264,PickyFix,140,0.000000,0.000000,10000
5,35401,264,PickyFix,145,0.000100,1.000000,10000
5,35401,264,PickyFix,150,0.000000,0.000000,10000
5,35401,264,PickyFix,155,0.000000,0.000000,10000
5,35401,264,PickyFix,160,0.000000,0.000000,10000
5,35401,264,PickyFix,165,0.000000,0.000000,10000
5,35401,264,PickyFix,170,0.000000,0.000000,10000
5,35401,264,PickyFix,175,0.000000,0.000000,10000
5,35401,264,PickyFix,180,0.000100,1.000000,10000
5,35401,264,PickyFix,185,0.000000,0.000000,10000
5,35401,264,PickyFix,190,0.000200,1.000000,10000
5,35401,264,PickyFix,195,0.001000,2.000000,10000
5,35401,264,PickyFix,200,0.001400,5.000000,10000
5,35501,264,BGF,NA,110.176900,151.000000,10000
5,35501,264,PickyFix,5,19.873600,75.000000,10000
5,35501,264,PickyFix,10,7.862400,64.000000,10000
5,35501,264,PickyFix,15,2.322800,46.000000,10000
5,35501,264,PickyFix,20,0.577000,30.000000,10000
5,35501,264,PickyFix,25,0.115000,6.000000,10000
5,35501,264,PickyFix,30,0.023300,4.000000,10000
5,35501,264,PickyFix,35,0.004400,3.000000,10000
5,35501,264,PickyFix,40,0.000900,1.000000,10000
5,35501,264,PickyFix,45,0.000100,1.000000,10000
5,35501,264,PickyFix,50,0.000000,0.000000,10000
5,35501,264,PickyFix,55,0.000000,0.000000,10000
5,35501,264,PickyFix,60,0.000000,0.000000,10000
5,35501,264,PickyFix,65,0.000000,0.000000,10000
5,35501,264,PickyFix,70,0.000100,1.000000,10000
5,35501,264,PickyFix,75,0.000000,0.000000,10000
5,35501,264,PickyFix,80,0.000000,0.000000,10000
5,35501,264,PickyFix,85,0.000000,0.000000,10000
5,35501,264,PickyFix,90,0.000000,0.000000,10000
5,35501,264,PickyFix,95,0.000000,0.000000,10000
5,35501,264,PickyFix,100,0.000000,0.000000,10000
5,35501,264,PickyFix,105,0.000000,0.000000,10000
5,35501,264,PickyFix,110,0.000000,0.000000,10000
5,35501,264,PickyFix,115,0.000000,0.000000,10000
5,35501,264,PickyFix,120,0.000000,0.000000,10000
5,35501,264,PickyFix,125,0.000000,0.000000,10000
5,35501,264,PickyFix,130,0.000000,0.000000,10000
5,35501,264,PickyFix,135,0.000000,0.000000,10000
5,35501,264,PickyFix,140,0.000000,0.000000,10000
5,35501,264,PickyFix,145,0.000000,0.000000,10000
5,35501,264,PickyFix,150,0.000000,0.000000,10000
5,35501,264,PickyFix,155,0.000000,0.000000,10000
5,35501,264,PickyFix,160,0.000000,0.000000,10000
5,35501,264,PickyFix,165,0.000000,0.000000,10000
5,35501,264,PickyFix,170,0.000200,2.000000,10000
5,35501,264,PickyFix,175,0.000000,0.000000,10000
5,35501,264,PickyFix,180,0.000000,0.000000,10000
5,35501,264,PickyFix,185,0.000000,0.000000,10000
5,35501,264,PickyFix,190,0.000000,0.000000,10000
5,35501,264,PickyFix,195,0.000200,1.000000,10000
5,35501,264,PickyFix,200,0.000100,1.000000,10000
5,33501,264,BGF,NA,200.729200,348.000000,10000
5,33501,264,PickyFix,5,400.877300,557.000000,10000
5,33501,264,PickyFix,10,374.267300,560.000000,10000
5,33501,264,PickyFix,15,349.308600,531.000000,10000
5,33501,264,PickyFix,20,335.677000,523.000000,10000
5,33501,264,PickyFix,25,305.017500,508.000000,10000
5,33501,264,PickyFix,30,296.585900,489.000000,10000
5,33501,264,PickyFix,35,273.661800,508.000000,10000
5,33501,264,PickyFix,40,265.441600,482.000000,10000
5,33501,264,PickyFix,45,253.417400,472.000000,10000
5,33501,264,PickyFix,50,241.478300,479.000000,10000
5,33501,264,PickyFix,55,234.928900,474.000000,10000
5,33501,264,PickyFix,60,227.544700,456.000000,10000
5,33501,264,PickyFix,65,220.634200,462.000000,10000
5,33501,264,PickyFix,70,215.961700,452.000000,10000
5,33501,264,PickyFix,75,210.207700,461.000000,10000
5,33501,264,PickyFix,80,211.193500,431.000000,10000
5,33501,264,PickyFix,85,207.841300,466.000000,10000
5,33501,264,PickyFix,90,207.430000,444.000000,10000
5,33501,264,PickyFix,95,207.006600,477.000000,10000
5,33501,264,PickyFix,100,206.815600,449.000000,10000
5,33501,264,PickyFix,105,209.903100,474.000000,10000
5,33501,264,PickyFix,110,213.739200,469.000000,10000
5,33501,264,PickyFix,115,217.816400,485.000000,10000
5,33501,264,PickyFix,120,221.728100,514.000000,10000
5,33501,264,PickyFix,125,226.723000,495.000000,10000
5,33501,264,PickyFix,130,233.859200,510.000000,10000
5,33501,264,PickyFix,135,239.952100,498.000000,10000
5,33501,264,PickyFix,140,245.583100,517.000000,10000
5,33501,264,PickyFix,145,252.534600,517.000000,10000
5,33501,264,PickyFix,150,260.409300,524.000000,10000
5,33501,264,PickyFix,155,266.908000,539.000000,10000
5,33501,264,PickyFix,160,275.719000,520.000000,10000
5,33501,264,PickyFix,165,281.977700,529.000000,10000
5,33501,264,PickyFix,170,291.348600,528.000000,10000
5,33501,264,PickyFix,175,299.750400,564.000000,10000
5,33501,264,PickyFix,180,307.838800,537.000000,10000
5,33501,264,PickyFix,185,317.790100,576.000000,10000
5,33501,264,PickyFix,190,325.975700,640.000000,10000
5,33501,264,PickyFix,195,334.768900,563.000000,10000
5,33501,264,PickyFix,200,342.503200,579.000000,10000
5,33601,264,BGF,NA,180.259200,331.000000,10000
5,33601,264,PickyFix,5,362.569700,525.000000,10000
5,33601,264,PickyFix,10,333.707400,504.000000,10000
5,33601,264,PickyFix,15,313.006400,494.000000,10000
5,33601,264,PickyFix,20,291.577000,461.000000,10000
5,33601,264,PickyFix,25,265.093600,454.000000,10000
5,33601,264,PickyFix,30,254.128300,458.000000,10000
5,33601,264,PickyFix,35,233.011400,436.000000,10000
5,33601,264,PickyFix,40,223.501100,453.000000,10000
5,33601,264,PickyFix,45,212.838300,449.000000,10000
5,33601,264,PickyFix,50,200.540400,446.000000,10000
5,33601,264,PickyFix,55,192.361000,421.000000,10000
5,33601,264,PickyFix,60,184.681600,407.000000,10000
5,33601,264,PickyFix,65,175.640400,413.000000,10000
5,33601,264,PickyFix,70,171.183200,420.000000,10000
5,33601,264,PickyFix,75,166.780600,418.000000,10000
5,33601,264,PickyFix,80,165.541200,401.000000,10000
5,33601,264,PickyFix,85,160.726100,424.000000,10000
5,33601,264,PickyFix,90,160.483200,433.000000,10000
5,33601,264,PickyFix,95,162.227100,415.000000,10000
5,33601,264,PickyFix,100,162.923200,429.000000,10000
5,33601,264,PickyFix,105,163.980700,409.000000,10000
5,33601,264,PickyFix,110,165.906300,444.000000,10000
5,33601,264,PickyFix,115,169.793000,459.000000,10000
5,33601,264,PickyFix,120,175.408200,443.000000,10000
5,33601,264,PickyFix,125,178.775500,430.000000,10000
5,33601,264,PickyFix,130,184.445300,431.000000,10000
5,33601,264,PickyFix,135,191.039200,449.000000,10000
5,33601,264,PickyFix,140,198.177000,450.000000,10000
5,33601,264,PickyFix,145,206.164600,462.000000,10000
5,33601,264,PickyFix,150,211.090300,482.000000,10000
5,33601,264,PickyFix,155,220.134500,477.000000,10000
5,33601,264,PickyFix,160,227.064000,486.000000,10000
5,33601,264,PickyFix,165,235.234600,475.000000,10000
5,33601,264,PickyFix,170,244.062200,485.000000,10000
5,33601,264,PickyFix,175,251.051600,482.000000,10000
5,33601,264,PickyFix,180,259.421600,522.000000,10000
5,33601,264,PickyFix,185,268.269400,508.000000,10000
5,33601,264,PickyFix,190,276.126200,516.000000,10000
5,33601,264,PickyFix,195,283.806300,509.000000,10000
5,33601,264,PickyFix,200,292.858200,538.000000,10000
5,33701,264,BGF,NA,162.492600,286.000000,10000
5,33701,264,PickyFix,5,323.936800,482.000000,10000
5,33701,264,PickyFix,10,295.615900,467.000000,10000
5,33701,264,PickyFix,15,276.894900,446.000000,10000
5,33701,264,PickyFix,20,251.436300,427.000000,10000
5,33701,264,PickyFix,25,230.659800,394.000000,10000
5,33701,264,PickyFix,30,214.657100,401.000000,10000
5,33701,264,PickyFix,35,199.557600,390.000000,10000
5,33701,264,PickyFix,40,184.623500,379.000000,10000
5,33701,264,PickyFix,45,176.263000,374.000000,10000
5,33701,264,PickyFix,50,159.444300,370.000000,10000
5,33701,264,PickyFix,55,151.323400,400.000000,10000
5,33701,264,PickyFix,60,144.517000,356.000000,10000
5,33701,264,PickyFix,65,135.561300,344.000000,10000
5,33701,264,PickyFix,70,128.990100,334.000000,10000
5,33701,264,PickyFix,75,124.674400,317.000000,10000
5,33701,264,PickyFix,80,121.822900,350.000000,10000
5,33701,264,PickyFix,85,119.486700,369.000000,10000
5,33701,264,PickyFix,90,118.928600,359.000000,10000
5,33701,264,PickyFix,95,118.903000,348.000000,10000
5,33701,264,PickyFix,100,119.061300,371.000000,10000
5,33701,264,PickyFix,105,120.898800,395.000000,10000
5,33701,264,PickyFix,110,123.413400,373.000000,10000
5,33701,264,PickyFix,115,126.886600,361.000000,10000
5,33701,264,PickyFix,120,131.590200,375.000000,10000
5,33701,264,PickyFix,125,135.295600,394.000000,10000
5,33701,264,PickyFix,130,142.346500,426.000000,10000
5,33701,264,PickyFix,135,147.310000,412.000000,10000
5,33701,264,PickyFix,140,153.672700,408.000000,10000
5,33701,264,PickyFix,145,160.894500,435.000000,10000
5,33701,264,PickyFix,150,168.328700,430.000000,10000
5,33701,264,PickyFix,155,175.380300,431.000000,10000
5,33701,264,PickyFix,160,182.919700,432.000000,10000
5,33701,264,PickyFix,165,190.438400,451.000000,10000
5,33701,264,PickyFix,170,197.531400,452.000000,10000
5,33701,264,PickyFix,175,206.897400,475.000000,10000
5,33701,264,PickyFix,180,213.822100,454.000000,10000
5,33701,264,PickyFix,185,224.109900,449.000000,10000
5,33701,264,PickyFix,190,231.122400,451.000000,10000
5,33701,264,PickyFix,195,239.869700,492.000000,10000
5,33701,264,PickyFix,200,248.191000,485.000000,10000
5,33801,264,BGF,NA,147.964500,272.000000,10000
5,33801,264,PickyFix,5,287.995200,446.000000,10000
5,33801,264,PickyFix,10,262.958500,409.000000,10000
5,33801,264,PickyFix,15,242.557800,406.000000,10000
5,33801,264,PickyFix,20,213.701400,407.000000,10000
5,33801,264,PickyFix,25,198.928200,385.000000,10000
5,33801,264,PickyFix,30,179.128900,365.000000,10000
5,33801,264,PickyFix,35,166.541800,332.000000,10000
5,33801,264,PickyFix,40,147.278900,383.000000,10000
5,33801,264,PickyFix,45,139.170700,334.000000,10000
5,33801,264,PickyFix,50,122.485100,321.000000,10000
5,33801,264,PickyFix,55,112.521400,320.000000,10000
5,33801,264,PickyFix,60,105.271400,328.000000,10000
5,33801,264,PickyFix,65,95.520700,323.000000,10000
5,33801,264,PickyFix,70,91.243900,317.000000,10000
5,33801,264,PickyFix,75,86.054500,307.000000,10000
5,33801,264,PickyFix,80,84.096200,321.000000,10000
5,33801,264,PickyFix,85,80.591200,355.000000,10000
5,33801,264,PickyFix,90,81.191200,309.000000,10000
5,33801,264,PickyFix,95,80.173200,311.000000,10000
5,33801,264,PickyFix,100,80.535400,323.000000,10000
5,33801,264,PickyFix,105,82.838100,322.000000,10000
5,33801,264,PickyFix,110,83.776900,299.000000,10000
5,33801,264,PickyFix,115,87.972200,325.000000,10000
5,33801,264,PickyFix,120,90.799900,328.000000,10000
5,33801,264,PickyFix,125,93.655500,330.000000,10000
5,33801,264,PickyFix,130,101.384000,365.000000,10000
5,33801,264,PickyFix,135,106.010900,330.000000,10000
5,33801,264,PickyFix,140,112.483100,357.000000,10000
5,33801,264,PickyFix,145,117.964100,356.000000,10000
5,33801,264,PickyFix,150,125.638700,364.000000,10000
5,33801,264,PickyFix,155,132.599300,400.000000,10000
5,33801,264,PickyFix,160,140.256100,379.000000,10000
5,33801,264,PickyFix,165,148.646800,406.000000,10000
5,33801,264,PickyFix,170,155.604000,399.000000,10000
5,33801,264,PickyFix,175,163.956400,430.000000,10000
5,33801,264,PickyFix,180,171.814900,399.000000,10000
5,33801,264,PickyFix,185,179.048600,414.000000,10000
5,33801,264,PickyFix,190,188.384600,418.000000,10000
5,33801,264,PickyFix,195,198.678500,423.000000,10000
5,33801,264,PickyFix,200,205.487100,433.000000,10000
5,33901,264,BGF,NA,136.525800,250.000000,10000
5,33901,264,PickyFix,5,255.655100,411.000000,10000
5,33901,264,PickyFix,10,232.715000,389.000000,10000
5,33901,264,PickyFix,15,210.127400,384.000000,10000
5,33901,264,PickyFix,20,182.204700,355.000000,10000
5,33901,264,PickyFix,25,169.373500,357.000000,10000
5,33901,264,PickyFix,30,145.436000,312.000000,10000
5,33901,264,PickyFix,35,135.346800,295.000000,10000
5,33901,264,PickyFix,40,112.660500,294.000000,10000
5,33901,264,PickyFix,45,104.823800,282.000000,10000
5,33901,264,PickyFix,50,88.876400,289.000000,10000
5,33901,264,PickyFix,55,78.027200,273.000000,10000
5,33901,264,PickyFix,60,72.191900,282.000000,10000
5,33901,264,PickyFix,65,64.480400,265.000000,10000
5,33901,264,PickyFix,70,59.987400,277.000000,10000
5,33901,264,PickyFix,75,53.873200,288.000000,10000
5,33901,264,PickyFix,80,51.952900,246.000000,10000
5,33901,264,PickyFix,85,49.667900,254.000000,10000
